ip.src,ip.dst,ip.proto,eth.src,eth.dst,ipv6.src,ipv6.dst,ip.ttl,ip.id,ip.hdr_len,ip.len,ip.flags.df,tcp.stream,tcp.time_delta,tcp.time_relative,tcp.analysis.initial_rtt,tcp.flags,tcp.window_size_value,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,udp.stream,udp.length,icmp.length,http.request.method,http.response.code,http.content_length,ip.ttl
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf50,20,1192,0,0,0.000000000,13.854779000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf51,20,424,0,0,0.000000000,13.854779000,,0x0010,14392,20,384,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf51,20,424,0,0,0.000000000,13.854779000,,0x0010,14392,20,384,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb63,20,40,1,0,0.000027000,13.854806000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb63,20,40,1,0,0.000000000,13.854806000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb64,20,40,1,0,0.000000000,13.854806000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb64,20,40,1,0,0.000000000,13.854806000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb65,20,40,1,0,0.000000000,13.854806000,,0x0010,65151,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb65,20,40,1,0,0.000000000,13.854806000,,0x0010,65151,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf52,20,1192,0,0,0.000260000,13.855066000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf52,20,1192,0,0,0.000000000,13.855066000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf53,20,1192,0,0,0.000000000,13.855066000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf53,20,1192,0,0,0.000303000,13.855369000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf54,20,1192,0,0,0.000000000,13.855369000,,0x0010,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf54,20,1192,0,0,0.000000000,13.855369000,,0x0010,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf55,20,1192,0,0,0.000205000,13.855574000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf55,20,1192,0,0,0.000000000,13.855574000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf56,20,1192,0,0,0.000078000,13.855652000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf56,20,1192,0,0,0.000315000,13.855967000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf57,20,1192,0,0,0.000000000,13.855967000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf57,20,1192,0,0,0.000000000,13.855967000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf58,20,1192,0,0,0.000080000,13.856047000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb66,20,40,1,0,0.000168000,13.856215000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb66,20,40,1,0,0.000000000,13.856215000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf58,20,1192,0,0,0.000154000,13.856369000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf59,20,1192,0,0,0.000000000,13.856369000,,0x0010,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf59,20,1192,0,0,0.000000000,13.856369000,,0x0010,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb67,20,40,1,0,0.000103000,13.856472000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb67,20,40,1,0,0.000000000,13.856472000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5a,20,1192,0,0,0.000226000,13.856698000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5a,20,1192,0,0,0.000000000,13.856698000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5b,20,1192,0,0,0.000000000,13.856698000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb68,20,40,1,0,0.000173000,13.856871000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb68,20,40,1,0,0.000000000,13.856871000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5b,20,1192,0,0,0.000061000,13.856932000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5c,20,1192,0,0,0.000000000,13.856932000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5c,20,1192,0,0,0.000000000,13.856932000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb69,20,40,1,0,0.000010000,13.856942000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb69,20,40,1,0,0.000000000,13.856942000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5d,20,1192,0,0,0.000268000,13.857210000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5d,20,1192,0,0,0.000000000,13.857210000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5e,20,1146,0,0,0.000075000,13.857285000,,0x0018,14392,20,1106,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6a,20,40,1,0,0.000117000,13.857402000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6a,20,40,1,0,0.000000000,13.857402000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6b,20,40,1,0,0.000000000,13.857402000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6b,20,40,1,0,0.000000000,13.857402000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5e,20,1146,0,0,0.000111000,13.857513000,,0x0018,14392,20,1106,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5f,20,1192,0,0,0.032443000,13.889956000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf5f,20,1192,0,0,0.000000000,13.889956000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf60,20,1192,0,0,0.000000000,13.889956000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf60,20,1192,0,0,0.000000000,13.889956000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf61,20,1192,0,0,0.000260000,13.890216000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf61,20,1192,0,0,0.000000000,13.890216000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf62,20,1192,0,0,0.000000000,13.890216000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf62,20,1192,0,0,0.000112000,13.890328000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf63,20,1192,0,0,0.000185000,13.890513000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf63,20,1192,0,0,0.000000000,13.890513000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf64,20,1192,0,0,0.000077000,13.890590000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf64,20,1192,0,0,0.000335000,13.890925000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf65,20,1192,0,0,0.000000000,13.890925000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf65,20,1192,0,0,0.000000000,13.890925000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf66,20,93,0,0,0.005487000,13.896412000,,0x0018,14392,20,53,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6c,20,40,1,0,0.000000000,13.896412000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf66,20,93,0,0,0.000000000,13.896412000,,0x0018,14392,20,53,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6c,20,40,1,0,0.000000000,13.896412000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf67,20,1192,0,0,0.033532000,13.929944000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf67,20,1192,0,0,0.000000000,13.929944000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf68,20,1192,0,0,0.000000000,13.929944000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf68,20,1192,0,0,0.000000000,13.929944000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf69,20,1192,0,0,0.000344000,13.930288000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf69,20,1192,0,0,0.000000000,13.930288000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6a,20,1192,0,0,0.000000000,13.930288000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6a,20,1192,0,0,0.000000000,13.930288000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6b,20,1192,0,0,0.000096000,13.930384000,,0x0010,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6b,20,1192,0,0,0.000184000,13.930568000,,0x0010,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6c,20,1192,0,0,0.000000000,13.930568000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6c,20,1192,0,0,0.000308000,13.930876000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6d,20,40,1,0,0.000021000,13.930897000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6d,20,40,1,0,0.000000000,13.930897000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6e,20,40,1,0,0.000000000,13.930897000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6e,20,40,1,0,0.000000000,13.930897000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6f,20,40,1,0,0.050858000,13.981755000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb6f,20,40,1,0,0.000000000,13.981755000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6d,20,372,0,0,0.000275000,13.982030000,,0x0018,14392,20,332,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6d,20,372,0,0,0.000000000,13.982030000,,0x0018,14392,20,332,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6e,20,1192,0,0,0.018288000,14.000318000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6e,20,1192,0,0,0.000000000,14.000318000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6f,20,1192,0,0,0.000000000,14.000318000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf6f,20,1192,0,0,0.000000000,14.000318000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf70,20,1192,0,0,0.000336000,14.000654000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf70,20,1192,0,0,0.000000000,14.000654000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf71,20,1192,0,0,0.000000000,14.000654000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf71,20,1192,0,0,0.000281000,14.000935000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf72,20,1192,0,0,0.000000000,14.000935000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf72,20,1192,0,0,0.000000000,14.000935000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf73,20,1192,0,0,0.000000000,14.000935000,,0x0010,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf73,20,1192,0,0,0.000095000,14.001030000,,0x0010,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb70,20,40,1,0,0.003437000,14.004467000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb70,20,40,1,0,0.000000000,14.004467000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf74,20,964,0,0,0.000374000,14.004841000,,0x0018,14392,20,924,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf74,20,964,0,0,0.000000000,14.004841000,,0x0018,14392,20,924,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb71,20,40,1,0,0.000716000,14.005557000,,0x0010,64611,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb71,20,40,1,0,0.000000000,14.005557000,,0x0010,64611,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf75,20,57,0,0,0.014054000,14.019611000,,0x0018,14392,20,17,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf75,20,57,0,0,0.000000000,14.019611000,,0x0018,14392,20,17,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb72,20,40,1,0,0.040758000,14.060369000,,0x0010,64594,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb72,20,40,1,0,0.000000000,14.060369000,,0x0010,64594,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf76,20,336,0,0,0.000224000,14.060593000,,0x0018,14392,20,296,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf76,20,336,0,0,0.000000000,14.060593000,,0x0018,14392,20,296,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf77,20,1192,0,0,0.029396000,14.089989000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf77,20,1192,0,0,0.000000000,14.089989000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf78,20,1192,0,0,0.000000000,14.089989000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf78,20,1192,0,0,0.000000000,14.089989000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf79,20,1192,0,0,0.000350000,14.090339000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf79,20,1192,0,0,0.000000000,14.090339000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf7a,20,1192,0,0,0.000000000,14.090339000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf7a,20,1192,0,0,0.000245000,14.090584000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf7b,20,1192,0,0,0.000000000,14.090584000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf7b,20,1192,0,0,0.000000000,14.090584000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb73,20,40,1,0,0.000086000,14.090670000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.57,192.168.18.15,6,54:e1:ad:70:ca:d2,78:c1:ae:5a:ef:b1,,,,0xeb73,20,40,1,0,0.000000000,14.090670000,,0x0010,65535,20,0,51621,9020,,,,,,,,,128
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf7c,20,1192,0,0,0.000241000,14.090911000,,0x0010,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf7c,20,1192,0,0,0.000000000,14.090911000,,0x0010,14392,20,1152,9020,51621,,,,,,,,,255
192.168.18.15,192.168.18.57,6,78:c1:ae:5a:ef:b1,54:e1:ad:70:ca:d2,,,,0xdf7d,20,1192,0,0,0.000000000,14.090911000,,0x0018,14392,20,1152,9020,51621,,,,,,,,,255
